id,context_type,label
1435136227825618945,Poem,U
1435133528623271937,Poem,U
1435120721802444800,Poem,U
1435097816934793217,Poem,U
1435091176600842241,Poem,U
1435079130064867330,Poem,U
1435072757977522177,Sideburn,U
1435072565417021440,Poem,U
1435064036371091456,Poem,U
1435033875466657793,Poem,U
1435006049149493250,Poem,U
1435003679925493765,Health_issue,U
1434988200775274499,Poem,U
1434988133502922754,Poem,U
1434979095591493635,Poem,U
1434967325044846596,Sideburn,U
1434955978609414147,Poem,U
1434955802108993545,Sideburn,U
1434943442212249602,Sideburn,U
1434934782501265412,Sideburn,U
1434923198437543942,Sideburn,U
1434894722993119232,Poem,U
1434867468418301958,Sideburn,U
1434854029050490881,Sideburn,U
1434851999187603458,Sideburn,U
1434719995435520003,Poem,U
1434706008190984201,Complaint,I
1434688708981239812,Complaint,I
1434685317160787969,Poem,U
1434678390536249347,Poem,U
1434669522905190402,Poem,U
1434655121749778432,Poem,U
1434648553511604224,Poem,U
1434563932342165505,Poem,U
1434546844835663886,Sideburn,U
1434543878158311427,Sideburn,U
1434542896888303621,Poem,U
1434513087994941444,Sideburn,U
1434510958911754248,Sideburn,U
1434498928632901632,Poem,U
1434485262273417216,Sideburn,U
1434484593160343561,Poem,U
1434475270866616322,Poem,U
1434469072658472962,Poem,U
1434463913681240070,Poem,U
1434436723740717057,Poem,U
1434422934639108096,Sideburn,U
1434409088100749313,Sideburn,U
1434349977342464000,Poem,U
1434299724937506826,Poem,U
1434290094349946880,Poem,U
1434243051027722243,Poem,U
1434239079131058184,Sideburn,U
1434232505952002055,Poem,U
1434223117510062085,Poem,U
1434210937200857096,Poem,U
1434199534800936960,Poem,U
1434180746550333442,Poem,U
1434089550046015493,Poem,U
1434082051607703556,Poem,U
1433988877228945408,Poem,U
1433968295087157250,Sideburn,U
1433952927354339329,Poem,U
1433935590148411403,Poem,U
1433926567672025092,Poem,U
1433925981337800712,Poem,U
1433901316498202627,Sideburn,U
1433899340616118273,Poem,U
1433898239430955044,Poem,U
1433891906757570562,Sideburn,U
1433885954146701313,Poem,U
1433837909547884559,Poem,U
1433823517955534852,Poem,U
1433811584636293139,Poem,U
1433802744146583554,Poem,U
1433779478795374607,Poem,U
1433653453344190475,Poem,U
1433631260765827077,Poem,U
1433364703372271619,Poem,U
1432817234041360387,Poem,U
1431228620656291841,Poem,U
1431105418852507648,Poem,U
1430677389588189191,Complaint,I
1429843866555985923,Poem,U
1429524802449166342,Poem,U
1429143942327685133,Poem,U
1428483710240837632,Poem,U
1427897810326892548,Poem,U
1427339591376330753,Poem,U
1425397678872174598,Poem,U
1424763427222958081,Health_issue,U
1424547283069284358,Poem,U
1424089670841929731,Poem,U
1423408694008631298,Poem,U
1422934813720334337,Poem,U
1422307708804415501,Poem,U
1422221695654502402,Sideburn,U
1421967487059611653,Sideburn,U
1421966081426661379,Poem,U
1421736212252008448,Poem,U
1421589988731392003,Poem,U
1420813090766082049,Sideburn,U
1420772060624822280,Sideburn,U
1420722920431792128,Sideburn,U
1420116625060159491,Poem,U
1420001537758220290,Sideburn,U
1419805543938596865,Health_issue,U
1419759338403635216,Sideburn,U
1419369770953150466,Sideburn,U
1435194361025757186,Complaint,I
1435164837068345346,Sideburn,U
1435152138833907716,Sideburn,U
1435088495387807749,Complaint,I
1435049611106963459,Sideburn,U
1434997712282439681,Sideburn,U
1434974124980453379,Complaint,I
1434951512132882441,Complaint,I
1434943259286151173,Sideburn,U
1434935565481353219,Complaint,I
1434829616506605570,Complaint,I
1434783328733908994,Complaint,I
1434724752569085954,Complaint,I
1434720316278853634,Complaint,I
1434714577422495749,Sideburn,U
1434682993671643137,Complaint,I
1434674079009751045,Complaint,I
1434650325818949636,Complaint,I
1434608106055639044,Sideburn,U
1434582034190585856,Complaint,I
1434575677047648264,Sideburn,U
1434572128746188800,Complaint,I
1434431926950051843,Sideburn,U
1434358159875919872,Complaint,I
1434321898712797184,Complaint,I
1434276074138050560,Complaint,I
1434267002424680452,Complaint,I
1434207187233034242,Complaint,I
1434158761183227914,Medical Information,A
1434140869456695300,Sideburn,U
1434139804074188811,Complaint,I
1434128284762132483,Sideburn,U
1434125515141664772,Sideburn,U
1434035793341960192,Complaint,I
1434031868790333440,Health_issue,U
1434025636176269315,Complaint,I
1433983888783728646,Warning,A
1433962327401971722,Complaint,I
1433942895061569536,Another person case,A
1433918592404365315,Complaint,I
1433917117875769345,Sideburn,U
1433896408147546112,Another person case,A
1433879946418659332,Poem,U
1433869629437485107,Inquiry,A
1433849344659238917,Complaint,I
1433821177097687045,Sideburn,U
1433818703762763777,Sideburn,U
1433785242096226325,Complaint,I
1433778827386408962,Complaint,I
1433771872257298442,Complaint,I
1433738048076984368,Concern,A
1433646303091863553,Complaint,I
1433577642440249346,Concern,A
1433548091228033028,Complaint,I
1433515843611201536,Another person case,A
1433508402924228611,Sideburn,U
1433485205277454336,Sideburn,U
1433460904113356802,Complaint,I
1433451546637918210,Complaint,I
1433386119907979265,Complaint,I
1433364066530103300,Health_issue,U
1433363780654743555,Health_issue,U
1433308111322980352,Complaint,I
1433227417699721218,Sideburn,U
1433198740106584067,Sideburn,U
1433179554349260800,Complaint,I
1433134699099172864,Out-of-date event,A
1433125548302217219,Complaint,I
1433125377577299973,Sideburn,U
1433118108592529409,Sideburn,U
1433109887337353219,Complaint,I
1433105807357394945,Sideburn,U
1433101637598470145,Sideburn,U
1433096420467384324,Sideburn,U
1433090314231762948,Complaint,I
1433072084423528449,Sideburn,U
1433010932695830535,Complaint,I
1433010038600261649,Complaint,I
1432996353987256323,Complaint,I
1432988923500826628,Sideburn,U
1432986973367640068,Sideburn,U
1432984685488001025,Complaint,I
1432904500658987010,Sideburn,U
1432899938321670145,Complaint,I
1432861544845651970,Complaint,I
1432840004338950149,Complaint,I
1432828404450144256,Complaint,I
1432818621927989248,Sideburn,U
1432801651216289796,News,U
1432763403978825734,Sideburn,U
1432717515109638158,Sideburn,U
1432577438924554248,Sideburn,U
1432496481152479239,Sideburn,U
1432424177873608705,Sideburn,U
1432416301352378374,Inquiry,A
1432406720689623042,Complaint,I
1432397521670791174,Complaint,I
1432371714361540613,Another person case,A
1432356232657047554,Medical Information,A
1432354343827775491,Complaint,I
1432340041855012866,Sideburn,U
1432321438753726471,Concern,A
1432296644154888200,Sideburn,U
1432287248297480196,Another person case,A
1432280955507650565,Complaint,I
1432269529707651076,Concern,A
1432246623250391040,Sideburn,U
1436681836596453376,Sideburn,U
1436664624146001927,Sideburn,U
1436638958331449347,Sideburn,U
1436620984216289280,Sideburn,U
1436596353073917953,Sideburn,U
1436586888119398406,Sideburn,U
1436586210915495938,Complaint,I
1436479963348283393,Sideburn,U
1436466139849269259,Sideburn,U
1436463078531649536,Sideburn,U
1436461069153837073,Sideburn,U
1436460506118856727,Complaint,I
1436452716839149584,Sideburn,U
1436446571856633859,Sideburn,U
1436445425381281793,Sideburn,U
1436444518421864469,Sideburn,U
1436438640146751498,Sideburn,U
1436438053145415680,Poem,U
1436437300980948993,Sideburn,U
1436422343140778013,Sideburn,U
1436411643546771456,Sideburn,U
1436409583052935169,Sideburn,U
1436405356159176721,Sideburn,U
1436399998053257219,Sideburn,U
1436383578401787904,Complaint,I
1436374070443008006,News,U
1436342991917047829,Sideburn,U
1436341167965286400,Sideburn,U
1436335430170025988,Advertisement,U
1436333935634571278,Complaint,I
1436332245992759299,Sideburn,U
1436310788663283712,Sideburn,U
1436304048362246150,Sideburn,U
1436295662996500483,Sideburn,U
1436292554253901828,Advertisement,U
1436291975502778368,Sideburn,U
1436277868804415490,Sideburn,U
1436272675278757890,Sideburn,U
1436259689566810166,Sideburn,U
1436257640519188480,Complaint,I
1436237451383742466,News,U
1436234287116914688,News,U
1436234126844104704,Sideburn,U
1436233147268669440,Sideburn,U
1436223546674618374,Sideburn,U
1436213308357586944,Sideburn,U
1436193217913970690,Sideburn,U
1436134515517399041,Sideburn,U
1436116978985484294,Sideburn,U
1436110428069941248,Complaint,I
1436080726928150537,Sideburn,U
1436076917464211458,News,U
1436054279157080069,Sideburn,U
1436035804556574724,Advertisement,U
1436035447591931909,Sideburn,U
1436025159513739268,News,U
1436008213179154433,Sideburn,U
1435986355671207938,Sideburn,U
1435978844394168320,Sideburn,U
1435977780676730883,Sideburn,U
1435968261393321985,Sideburn,U
1435961917890199566,Sideburn,U
1435943252289540101,Complaint,I
1435934285685477390,Sideburn,U
1435921642690072583,Sideburn,U
1435920734610673669,Sideburn,U
1435913730089422854,News,U
1435894727296045057,News,U
1435891639411781634,Sideburn,U
1435887310697123840,Complaint,I
1435881726497234947,Sideburn,U
1435860618238734337,Sideburn,U
1435859776546672641,Sideburn,U
1435830453752238081,Advertisement,U
1435829173013069825,Sideburn,U
1435759815507255297,Sideburn,U
1435757069618094080,Sideburn,U
1435752979081084931,News,U
1435746318782189571,Sideburn,U
1435724125050449926,Sideburn,U
1435721402368282627,Complaint,I
1435716453290885120,Supplication,U
1435716262030725123,Sideburn,U
1435708934908678146,Sideburn,U
1435706678536704006,Sideburn,U
1435705912447143938,Sideburn,U
1435702163918004227,Sideburn,U
1435688952439230466,Sideburn,U
1435675372658569221,News,U
1435675082286845956,News,U
1435674344001245191,Sideburn,U
1435669639263105028,Sideburn,U
1435660703478820867,Sideburn,U
1435634131988254723,Sideburn,U
1435630916433494020,Sideburn,U
1435607127393984520,Sideburn,U
1435606543777603592,Sideburn,U
1435605040014798848,Sideburn,U
1435584397806276618,News,U
1435581773673607168,Sideburn,U
1435543075988901888,Sideburn,U
1435534854016405511,Supplication,U
1435525156869398531,Sideburn,U
1435456736761196547,Sideburn,U
1435383169591791617,Sideburn,U
1435382038069121025,Sideburn,U
1435378517034868736,Complaint,I
1435365042145353730,Sideburn,U
1435362029049729025,News,U
1435349663599759363,News,U
1435343109903298563,Sideburn,U
1435341443980308484,Sideburn,U
1435286848063090701,Advertisement,U
1435277709425270796,Complaint,I
1435259181087535107,Sideburn,U
1435245814671106048,Sideburn,U
1435230424972726272,Sideburn,U
1435230174057013249,Sideburn,U
1435213848529805312,Sideburn,U
1435193121835569156,Sideburn,U
1435167358956494848,Sideburn,U
1435156970860949513,Sideburn,U
1435153518835421185,Sideburn,U
1435140284015382528,Sideburn,U
1435135060991164422,Sideburn,U
1435105575893884930,Advertisement,U
1435077890543132676,Sideburn,U
1435035786756362240,Sideburn,U
1435032924341026818,Sideburn,U
1435032662062817281,Sideburn,U
1435015887392813059,Sideburn,U
1435000003437776898,Sideburn,U
1434983706750488578,Sideburn,U
1434980976917155846,Sideburn,U
1434974043426357251,Complaint,I
1434964877144174596,Sideburn,U
1434949026529562625,Sideburn,U
1434942282424360961,Sideburn,U
1434899404754915334,Sideburn,U
1434893761809637378,Sideburn,U
1434880082745643009,Sideburn,U
1434855820362190850,Sideburn,U
1434835648834375684,Sideburn,U
1434827703669166091,Sideburn,U
1434813062008147975,Sideburn,U
1434786032235556867,Sideburn,U
1434766557381632000,Sideburn,U
1434715132471517184,Sideburn,U
1434658788221591552,Sideburn,U
1434641507118632966,Sideburn,U
1434640588557766664,Complaint,I
1434635727418036226,Complaint,I
1434615850988982273,Sideburn,U
1434615282329346050,Sideburn,U
1434610813055246338,Sideburn,U
1434606225333919745,Sideburn,U
1434600809162018819,Sideburn,U
1434586529737871361,Sideburn,U
1434568524245217280,Sideburn,U
1434506047264280579,Sideburn,U
1434504066487439366,Sideburn,U
1434484558842499079,Sideburn,U
1434484166318559234,Sideburn,U
1434468677592702978,Sideburn,U
1434461550803394561,Sideburn,U
1434449122166181888,Sideburn,U
1434295195038896132,Sideburn,U
1434289111242887170,Concern,A
1434280181712183302,Complaint,I
1434269401642045443,Complaint,I
1434259611897548805,News,U
1434253016962633737,Sideburn,U
1434252040167956480,Sideburn,U
1434249830612803586,Sideburn,U
1434215212685697024,Sideburn,U
1434211785083604994,Complaint,I
1434189265131511814,Sideburn,U
1434172604156350464,Sideburn,U
1434137479247011843,Complaint,I
1434135049545428992,Sideburn,U
1434110348370526208,Health_issue,U
1434103840505270272,Health_issue,U
1434100915158532097,Sideburn,U
1434085199428657152,Sideburn,U
1434035324414464003,Complaint,I
1433990236330205185,Sideburn,U
1433930270521036808,Sideburn,U
1433918285859467265,Sideburn,U
1433902015944462336,Sideburn,U
1433897423609466913,Warning,A
1433872311841656844,Sideburn,U
1433863657071550474,Sideburn,U
1433828889898389507,Sideburn,U
1433825438946709506,Sideburn,U
1433786129724198945,Sideburn,U
1433751340421984260,Sideburn,U
1433735544098467856,Sideburn,U
1433732026637570054,Sideburn,U
1433707813465903130,Sideburn,U
1433696598110916632,Sideburn,U
1433666732476993536,Sideburn,U
1433663127091040256,Sideburn,U
1433473358419697669,Sideburn,U
1433471504478609409,Sideburn,U
1433230183474028551,Sideburn,U
1433105021495922693,Sideburn,U
1432436777441243139,Sideburn,U
1432373908590796800,Complaint,I
1432036403643310081,Sideburn,U
1431757525561614338,Sideburn,U
1431042281298186240,Sideburn,U
1430580896684515343,Sideburn,U
1430413897475952642,Sideburn,U
1430398694914932740,Sideburn,U
1430383442123018242,Sideburn,U
1430045823560298525,Sideburn,U
1429995790391459844,Sideburn,U
1428287566692950018,Poem,U
1434982738608623618,News,U
1386525368471932928,Health_issue,U
1356529068032876545,Health_issue,U
1342875512692207617,News,U
1341821223995584515,News,U
1302528002996264960,Health_issue,U
1301390302255681537,Health_issue,U
1299821830765772800,Health_issue,U
1299441754329026561,Health_issue,U
1298339166799962113,Health_issue,U
1294603360457437185,Health_issue,U
1294114668328431617,Health_issue,U
1293021794161631233,Health_issue,U
1288754080270229505,Health_issue,U
1285040428698533893,Health_issue,U
1284837387558952960,Health_issue,U
1279827418937798658,Health_issue,U
1278747291470499840,Health_issue,U
1278629570862878720,Health_issue,U
1278349765579812865,Health_issue,U
1277470894437384192,Health_issue,U
1277159303653326848,Health_issue,U
1276804845165350912,Health_issue,U
1276767120634916864,Health_issue,U
1276765684693905409,Health_issue,U
1276630651941330945,Health_issue,U
1274757482393542658,Health_issue,U
1274226430700855296,Health_issue,U
1265287418674139136,Sideburn,U
1260998282245017600,Sideburn,U
1260980784372092928,Sideburn,U
1250708667084738561,Advertisement,U
1247483922071642112,News,U
1247241694816415744,Sideburn,U
1246508403570155522,News,U
1245703217402359811,News,U
1245687184931389440,Sideburn,U
1245306338378383361,News,U
1245273221139779584,Sideburn,U
1242009752613408769,News,U
1239137049346801664,Sideburn,U
1238151924555419650,News,U
1238027796347113473,News,U
1237457551219884035,Sideburn,U
1236316093448404992,News,U
1234445685895958535,News,U
1231563142041415681,News,U
1231248337317355522,Sideburn,U
1226493155786338304,News,U
1224001018263932928,Sideburn,U
1054423397046849542,News,U
1435289104783138824,Sideburn,U
1435273784152530946,News,U
1435252744185597958,Health_issue,U
1435249934266208261,Sideburn,U
1435203694484590598,News,U
1435172942380511233,Poem,U
